,Unnamed: 0,Z1_ActualPosition,X1_OutputCurrent,M1_sequence_number,S1_ActualPosition,Y1_OutputCurrent,S1_OutputCurrent,M1_CURRENT_FEEDRATE,X1_DCBusVoltage,X1_OutputVoltage,clamp_pressure,Y1_DCBusVoltage,Y1_OutputVoltage
8656,12369,28.5,327.0,76.0,1480.0,326.0,324.0,3.0,0.08,8.41,3.0,0.0524,4.13
8657,988,27.5,326.0,125.0,451.0,324.0,322.0,6.0,0.0497,6.54,4.0,0.0619,13.9
8658,16832,27.7,327.0,117.0,699.0,326.0,319.0,3.0,0.0868,8.4,3.0,0.0718,3.77
8659,3699,33.7,327.0,96.0,-286.0,325.0,319.0,6.0,0.0257,1.31,3.0,0.018,1.32
8660,3170,119.0,330.0,0.0,339.0,328.0,329.0,6.0,0.0186,0.94,3.0,0.0177,1.65
8661,18111,27.7,327.0,102.0,-746.0,326.0,319.0,3.0,0.116,10.4,3.0,0.0543,6.13
8662,804,27.5,326.0,104.0,-530.0,324.0,320.0,6.0,0.0823,11.3,4.0,0.158,13.6
8663,24231,27.7,327.0,102.0,-408.0,326.0,319.0,3.0,0.0662,8.54,2.5,0.0702,6.08
8664,21225,28.5,327.0,66.0,-1240.0,326.0,318.0,3.0,0.0666,4.38,2.5,0.113,10.1
8665,21838,27.5,327.0,104.0,2020.0,326.0,322.0,3.0,0.0741,7.52,2.5,0.0433,8.66
8666,496,28.5,326.0,67.0,2120.0,324.0,314.0,6.0,0.0622,1.66,4.0,0.101,13.1
8667,2876,29.5,326.0,2.0,753.0,325.0,320.0,6.0,0.0733,10.2,3.0,0.0619,8.93
8668,3169,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.0407,1.23,3.0,0.0165,1.51
8669,4070,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.0172,1.01,3.0,0.0233,2.9
8670,8995,28.7,324.0,59.0,1450.0,323.0,321.0,12.0,0.109,16.9,4.0,0.137,19.8
8671,16353,29.7,327.0,46.0,918.0,326.0,320.0,3.0,0.0752,10.5,4.0,0.0445,4.96
8672,17858,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.058,6.53,3.0,0.0297,3.72
8673,3892,29.5,326.0,36.0,1370.0,325.0,322.0,6.0,0.101,13.8,3.0,0.0585,2.87
8674,10955,29.5,327.0,2.0,1340.0,325.0,324.0,3.0,0.0774,6.6,4.0,0.0713,9.19
8675,2012,119.0,328.0,0.0,-1160.0,332.0,331.0,6.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8676,4663,29.5,326.0,26.0,157.0,324.0,314.0,6.0,0.0674,3.55,2.5,0.127,14.9
8677,17850,28.7,327.0,72.0,1140.0,326.0,317.0,3.0,0.0648,3.85,3.0,0.111,10.5
8678,22544,55.5,330.0,0.0,394.0,329.0,330.0,50.0,0.0685,5.03,2.5,0.0292,4.38
8679,4524,119.0,329.0,0.0,-486.0,328.0,329.0,6.0,0.0217,0.113,2.5,0.0145,0.724
8680,1605,119.0,328.0,2.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8681,25041,28.7,327.0,2.0,-1530.0,326.0,319.0,3.0,0.0831,10.1,2.5,0.0505,3.22
8682,8750,28.7,324.0,63.0,1600.0,324.0,321.0,12.0,0.128,22.2,4.0,0.0887,4.98
8683,24055,27.7,327.0,115.0,974.0,326.0,320.0,3.0,0.083,5.82,2.5,0.115,10.1
8684,8504,31.6,325.0,2.0,1360.0,324.0,321.0,12.0,0.0187,2.16,4.0,0.0257,0.531
8685,1457,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8686,19155,28.7,327.0,2.0,244.0,326.0,320.0,6.0,0.0856,13.2,3.0,0.0924,4.82
8687,24896,27.7,327.0,121.0,1680.0,326.0,324.0,3.0,0.0651,8.21,2.5,0.0734,6.16
8688,316,29.5,326.0,45.0,1160.0,324.0,315.0,6.0,0.0849,12.3,4.0,0.0382,2.86
8689,14615,27.7,327.0,100.0,1150.0,326.0,323.0,3.0,0.0751,8.93,4.0,0.0302,2.49
8690,17415,29.7,326.0,23.0,945.0,325.0,322.0,3.0,0.0829,9.05,3.0,0.102,5.98
8691,22720,27.5,327.0,2.0,1740.0,326.0,323.0,3.0,0.0828,12.0,2.5,0.0602,6.53
8692,4481,29.5,326.0,18.0,-339.0,324.0,318.0,6.0,0.0886,8.59,2.5,0.111,13.1
8693,18684,27.7,327.0,122.0,1100.0,326.0,319.0,3.0,0.108,8.26,3.0,0.0908,5.13
8694,1631,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8695,24254,27.7,327.0,119.0,1280.0,326.0,321.0,3.0,0.0735,5.82,2.5,0.11,10.8
8696,10982,29.5,327.0,16.0,-1820.0,326.0,322.0,3.0,0.0607,8.03,4.0,0.129,8.72
8697,14655,119.0,330.0,2.0,-2060.0,328.0,330.0,50.0,0.0266,0.919,4.0,0.0204,2.36
8698,8805,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0476,3.08,4.0,0.0187,1.47
8699,13399,27.5,327.0,124.0,1590.0,325.0,317.0,3.0,0.0601,1.38,3.0,0.0498,6.72
8700,1386,119.0,324.0,0.0,905.0,326.0,323.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
8701,21312,29.5,327.0,23.0,-716.0,326.0,324.0,3.0,0.0963,8.01,2.5,0.0816,5.18
8702,7567,49.0,325.0,94.0,1570.0,323.0,316.0,50.0,0.0417,1.51,4.0,0.0206,2.39
8703,25037,29.7,327.0,46.0,-719.0,326.0,324.0,3.0,0.111,11.4,2.5,0.0383,5.08
8704,21996,28.5,327.0,2.0,-1500.0,326.0,320.0,3.0,0.102,8.93,2.5,0.0973,6.8
8705,6823,119.0,328.0,0.0,-1220.0,327.0,328.0,20.0,0.0211,1.12,4.0,0.0147,1.69
8706,13779,27.5,327.0,121.0,1230.0,325.0,323.0,3.0,0.0781,9.77,3.0,0.0722,7.38
8707,16312,27.7,327.0,96.0,956.0,326.0,322.0,3.0,0.069,10.1,4.0,0.02,2.77
8708,15009,28.7,327.0,66.0,-1620.0,326.0,323.0,3.0,0.0762,3.65,4.0,0.0778,9.65
8709,17242,29.7,327.0,19.0,390.0,326.0,321.0,3.0,0.0759,10.2,3.0,0.141,10.6
8710,7458,27.7,323.0,127.0,2120.0,323.0,318.0,20.0,0.115,33.0,4.0,0.0162,1.49
8711,7835,29.7,324.0,18.0,-1990.0,322.0,319.0,15.0,0.107,16.8,4.0,0.11,21.8
8712,12338,28.5,327.0,61.0,-39.0,326.0,323.0,3.0,0.0703,9.36,3.0,0.0591,5.78
8713,23171,32.4,327.0,96.0,-957.0,326.0,320.0,3.0,0.0234,2.2,2.5,0.0268,5.09
8714,9067,55.7,327.0,0.0,-978.0,326.0,327.0,50.0,0.0499,1.97,4.0,0.0209,1.03
8715,95,29.5,326.0,21.0,-25.4,324.0,320.0,6.0,0.0531,5.49,4.0,0.0921,13.9
8716,2460,119.0,328.0,2.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8717,18295,27.7,327.0,106.0,-378.0,326.0,318.0,3.0,0.0915,9.76,3.0,0.097,5.31
8718,13531,29.5,327.0,46.0,-949.0,326.0,319.0,3.0,0.0641,9.54,3.0,0.0492,0.72
8719,24080,28.7,327.0,2.0,2060.0,326.0,320.0,3.0,0.068,5.89,2.5,0.0707,7.44
8720,21771,28.5,327.0,57.0,2030.0,326.0,319.0,3.0,0.0653,8.12,2.5,0.135,6.62
8721,14130,93.5,328.0,7.0,136.0,327.0,329.0,50.0,0.118,29.2,3.0,0.185,49.1
8722,9249,119.0,327.0,0.0,383.0,326.0,327.0,50.0,0.0376,1.63,4.0,0.0149,2.81
8723,2805,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.0187,1.05,3.0,0.0159,0.449
8724,17263,29.7,327.0,47.0,-934.0,325.0,322.0,3.0,0.0726,7.39,3.0,0.0758,10.2
8725,22719,29.5,327.0,37.0,420.0,326.0,320.0,3.0,0.0747,8.97,2.5,0.11,10.2
8726,3862,55.5,329.0,0.0,1550.0,328.0,329.0,50.0,0.0508,3.2,3.0,0.0251,2.96
8727,13408,55.5,330.0,0.0,-2060.0,328.0,330.0,50.0,0.0378,4.99,3.0,0.0279,0.695
8728,4113,27.5,326.0,124.0,-1760.0,325.0,321.0,6.0,0.0403,1.64,3.0,0.095,15.3
8729,19166,28.7,327.0,85.0,1210.0,326.0,321.0,6.0,0.0735,12.3,3.0,0.0697,6.51
8730,11623,30.5,329.0,9.0,-1960.0,328.0,325.0,50.0,0.0294,3.76,4.0,0.0161,3.02
8731,2110,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8732,7861,27.7,325.0,126.0,219.0,324.0,315.0,15.0,0.0908,0.279,4.0,0.0498,1.82
8733,7380,28.7,324.0,2.0,1270.0,323.0,321.0,20.0,0.132,29.5,4.0,0.0864,15.1
8734,24198,55.7,330.0,0.0,-1720.0,328.0,329.0,50.0,0.0527,2.12,2.5,0.0273,1.18
8735,17390,27.7,327.0,2.0,2030.0,326.0,324.0,3.0,0.0487,4.57,3.0,0.118,10.9
8736,24676,38.3,328.0,2.0,455.0,326.0,329.0,50.0,0.128,29.4,2.5,0.189,50.3
8737,14000,28.5,327.0,71.0,1150.0,326.0,323.0,3.0,0.0967,9.12,3.0,0.0702,7.49
8738,202,29.5,325.0,32.0,547.0,324.0,320.0,6.0,0.102,14.7,4.0,0.0227,2.44
8739,8932,55.7,327.0,0.0,-1010.0,326.0,327.0,50.0,0.0598,4.4,4.0,0.0207,1.13
8740,21539,28.5,327.0,87.0,868.0,326.0,322.0,3.0,0.0893,9.82,2.5,0.0757,5.27
8741,4458,29.5,326.0,24.0,23.8,325.0,316.0,6.0,0.0875,13.6,2.5,0.0932,5.92
8742,2173,29.5,325.0,18.0,290.0,324.0,322.0,20.0,0.121,31.5,4.0,0.0513,4.28
8743,5490,29.7,325.0,46.0,613.0,324.0,314.0,6.0,0.0915,13.7,4.0,0.0408,3.65
8744,5677,27.7,325.0,121.0,-309.0,324.0,318.0,6.0,0.108,12.5,4.0,0.0776,4.25
8745,17353,27.7,327.0,112.0,219.0,326.0,320.0,3.0,0.0901,9.87,3.0,0.0273,2.1
8746,15242,29.7,327.0,35.0,-82.5,325.0,323.0,3.0,0.0591,8.24,4.0,0.0618,2.86
8747,5486,28.7,324.0,87.0,-1810.0,323.0,315.0,6.0,0.0845,14.2,4.0,0.042,8.34
8748,5611,119.0,328.0,0.0,-978.0,326.0,327.0,50.0,0.0199,0.715,4.0,0.0304,1.94
8749,4674,29.5,326.0,22.0,-158.0,324.0,319.0,6.0,0.0638,1.53,2.5,0.145,14.2
8750,6464,27.7,325.0,2.0,-922.0,324.0,320.0,6.0,0.0475,6.61,4.0,0.101,11.9
8751,2984,55.5,329.0,0.0,1550.0,328.0,329.0,50.0,0.0744,4.61,3.0,0.0281,3.4
8752,19295,27.7,326.0,112.0,-1960.0,325.0,322.0,6.0,0.0663,12.9,3.0,0.0248,5.77
8753,4614,119.0,329.0,0.0,-486.0,328.0,329.0,6.0,0.0173,1.77,2.5,0.0142,0.38
8754,16910,29.7,327.0,2.0,971.0,326.0,324.0,3.0,0.084,8.82,3.0,0.0806,7.46
8755,23463,27.7,328.0,119.0,1250.0,326.0,322.0,3.0,0.0852,8.85,2.5,0.115,9.73
8756,19148,28.8,327.0,55.0,-284.0,326.0,321.0,6.0,0.0185,4.7,3.0,0.0219,2.74
8757,18617,28.7,327.0,87.0,-1900.0,326.0,318.0,3.0,0.0994,10.8,3.0,0.0472,1.03
8758,23572,29.7,327.0,35.0,-1960.0,326.0,321.0,3.0,0.0813,7.22,2.5,0.0624,8.9
8759,16794,27.7,327.0,97.0,-1280.0,326.0,318.0,3.0,0.0799,9.75,3.0,0.0172,0.425
8760,21772,28.5,327.0,57.0,2030.0,326.0,323.0,3.0,0.11,10.4,2.5,0.0987,7.99
8761,6436,27.7,324.0,102.0,-1340.0,323.0,319.0,6.0,0.0977,13.4,4.0,0.0703,6.0
8762,24758,28.7,327.0,64.0,664.0,326.0,322.0,3.0,0.0972,10.6,2.5,0.0887,6.4
8763,3466,28.5,326.0,81.0,-771.0,324.0,317.0,6.0,0.098,8.02,3.0,0.114,13.6
8764,17179,28.7,327.0,2.0,507.0,325.0,323.0,3.0,0.0568,4.32,3.0,0.0779,10.5
8765,21269,28.5,327.0,59.0,-2030.0,326.0,320.0,3.0,0.079,10.6,2.5,0.0961,7.66
8766,8580,29.7,324.0,15.0,423.0,323.0,321.0,12.0,0.106,13.9,4.0,0.114,19.1
8767,23524,28.7,327.0,87.0,-1330.0,326.0,318.0,3.0,0.107,11.1,2.5,0.0451,1.59
8768,2258,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8769,4851,29.5,323.0,29.0,-1280.0,322.0,319.0,20.0,0.138,33.5,3.0,0.0192,3.36
8770,11636,34.8,327.0,2.0,1550.0,326.0,316.0,3.0,0.0261,1.17,4.0,0.0268,2.88
8771,19718,119.0,330.0,0.0,2150.0,328.0,330.0,50.0,0.0258,1.51,3.0,0.0127,2.57
8772,24837,38.1,328.0,96.0,-1060.0,326.0,320.0,3.0,0.0281,2.06,2.5,0.0226,1.74
8773,13404,27.5,327.0,124.0,1620.0,326.0,322.0,3.0,0.0439,4.14,3.0,0.106,12.0
8774,19960,28.7,327.0,75.0,687.0,325.0,319.0,6.0,0.104,13.8,3.0,0.0688,7.77
8775,25063,28.7,327.0,59.0,173.0,326.0,317.0,3.0,0.0951,2.32,2.5,0.0836,4.06
8776,19935,55.7,329.0,0.0,-927.0,328.0,329.0,50.0,0.0383,5.07,3.0,0.0331,2.77
8777,23340,29.7,327.0,25.0,1570.0,326.0,324.0,3.0,0.091,9.04,2.5,0.111,9.65
8778,7911,27.7,324.0,111.0,-59.6,323.0,320.0,15.0,0.0917,25.6,4.0,0.0176,1.08
8779,5409,27.7,325.0,108.0,-967.0,324.0,320.0,6.0,0.0525,7.19,4.0,0.081,13.5
8780,16305,27.7,327.0,101.0,1300.0,326.0,322.0,3.0,0.0815,8.96,4.0,0.0672,5.97
8781,172,29.5,323.0,29.0,387.0,323.0,319.0,6.0,0.0847,14.0,4.0,0.0217,1.82
8782,14558,27.7,327.0,120.0,-1150.0,325.0,322.0,3.0,0.0493,2.59,4.0,0.137,12.4
8783,7576,28.7,324.0,56.0,966.0,323.0,320.0,20.0,0.104,33.0,4.0,0.0219,0.697
8784,7863,27.7,324.0,128.0,229.0,323.0,314.0,15.0,0.127,25.8,4.0,0.0181,0.597
8785,17493,27.7,327.0,117.0,593.0,326.0,319.0,3.0,0.0799,7.22,3.0,0.0917,8.44
8786,9091,55.7,328.0,2.0,-978.0,326.0,327.0,50.0,0.0458,7.48,4.0,0.0216,1.53
8787,17333,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0619,7.74,3.0,0.0309,1.14
8788,24625,27.7,327.0,112.0,616.0,326.0,322.0,3.0,0.0907,10.4,2.5,0.0306,7.29
8789,16226,119.0,330.0,0.0,-2060.0,328.0,330.0,50.0,0.0205,1.57,4.0,0.0185,2.91
8790,21416,28.5,327.0,61.0,-1840.0,326.0,318.0,3.0,0.103,9.32,2.5,0.065,6.8
8791,15418,29.7,327.0,40.0,446.0,326.0,324.0,3.0,0.0976,12.0,4.0,0.0748,5.1
8792,16336,27.7,327.0,128.0,-153.0,326.0,322.0,3.0,0.0794,10.5,4.0,0.07,7.19
8793,8006,119.0,328.0,0.0,-2050.0,327.0,328.0,50.0,0.0207,1.11,4.0,0.0203,2.11
8794,19566,28.7,327.0,62.0,62.6,325.0,319.0,6.0,0.0602,4.97,3.0,0.119,15.4
8795,22689,28.5,327.0,87.0,596.0,326.0,319.0,3.0,0.0855,9.7,2.5,0.0425,1.49
8796,8056,28.7,323.0,63.0,-1060.0,322.0,317.0,15.0,0.0883,17.9,4.0,0.116,21.8
8797,6141,28.7,324.0,87.0,-1890.0,323.0,315.0,6.0,0.0701,14.2,4.0,0.0526,3.28
8798,24828,53.7,327.0,2.0,-1110.0,326.0,320.0,50.0,0.0603,4.66,2.5,0.0312,2.14
8799,15577,28.7,326.0,73.0,-943.0,325.0,320.0,3.0,0.0665,1.74,4.0,0.143,10.7
8800,10041,28.5,327.0,64.0,-1680.0,325.0,318.0,3.0,0.0707,9.44,4.0,0.101,5.52
8801,4655,29.5,326.0,20.0,-264.0,324.0,318.0,6.0,0.0799,13.4,2.5,0.0713,4.6
8802,9844,35.1,327.0,54.0,1550.0,326.0,323.0,3.0,0.023,2.21,4.0,0.0164,0.283
8803,10807,27.5,327.0,111.0,-1670.0,326.0,316.0,3.0,0.0895,9.52,4.0,0.0238,2.48
8804,2089,119.0,328.0,0.0,-1160.0,332.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8805,12302,29.5,327.0,29.0,1560.0,326.0,324.0,3.0,0.0877,9.75,3.0,0.0271,1.32
8806,16306,27.7,327.0,2.0,924.0,326.0,322.0,3.0,0.0801,10.8,4.0,0.0172,0.874
8807,11146,119.0,330.0,0.0,-1960.0,329.0,330.0,50.0,0.0198,1.27,4.0,0.0313,2.43
8808,7720,30.8,325.0,95.0,-422.0,323.0,320.0,15.0,0.0191,2.19,4.0,0.0234,0.707
8809,12463,27.5,327.0,128.0,1880.0,326.0,323.0,3.0,0.0996,11.2,3.0,0.0373,4.32
8810,17169,29.7,327.0,2.0,2100.0,326.0,322.0,3.0,0.116,10.5,3.0,0.0571,6.73
8811,22429,28.5,327.0,71.0,-641.0,326.0,324.0,3.0,0.0572,9.18,2.5,0.0464,7.85
8812,9190,28.7,324.0,77.0,1930.0,323.0,321.0,12.0,0.0802,9.62,4.0,0.126,21.5
8813,6298,55.7,328.0,0.0,226.0,327.0,328.0,50.0,0.0571,7.0,4.0,0.0286,1.81
8814,18083,28.7,327.0,66.0,491.0,326.0,324.0,3.0,0.0812,8.07,3.0,0.149,11.5
8815,23134,29.7,327.0,2.0,-1020.0,325.0,319.0,3.0,0.0647,3.86,2.5,0.0381,7.72
8816,14565,28.7,327.0,71.0,-1010.0,325.0,318.0,3.0,0.102,7.16,4.0,0.125,9.78
8817,8336,27.7,325.0,106.0,-172.0,323.0,321.0,15.0,0.0561,5.73,4.0,0.185,12.9
8818,13235,27.5,327.0,106.0,-205.0,326.0,322.0,3.0,0.0607,7.3,3.0,0.0894,4.1
8819,4571,119.0,329.0,0.0,339.0,328.0,329.0,50.0,0.021,0.649,2.5,0.0294,4.01
8820,19421,29.7,327.0,25.0,-1570.0,326.0,322.0,6.0,0.0518,1.44,3.0,0.108,13.4
8821,11062,29.5,327.0,46.0,1260.0,326.0,323.0,3.0,0.0652,7.76,4.0,0.041,2.87
8822,17998,28.7,327.0,85.0,-1990.0,326.0,324.0,3.0,0.0864,7.24,3.0,0.106,9.43
8823,21514,38.2,328.0,54.0,1740.0,326.0,324.0,3.0,0.0229,1.35,2.5,0.0205,2.24
8824,20565,119.0,329.0,0.0,-927.0,328.0,330.0,50.0,0.0204,0.967,3.0,0.0253,1.56
8825,19803,55.7,330.0,0.0,-927.0,328.0,330.0,50.0,0.0373,8.7,3.0,0.0342,2.4
8826,20020,119.0,330.0,0.0,2150.0,328.0,330.0,50.0,0.0192,2.21,3.0,0.0205,2.36
8827,24910,27.7,327.0,120.0,1490.0,326.0,323.0,3.0,0.0931,10.1,2.5,0.089,5.63
8828,12128,55.5,330.0,0.0,-2060.0,329.0,330.0,50.0,0.0397,5.95,3.0,0.0268,2.44
8829,13372,29.5,327.0,22.0,778.0,326.0,322.0,3.0,0.0437,7.69,3.0,0.134,10.2
8830,18527,29.7,327.0,28.0,1370.0,325.0,323.0,3.0,0.0504,4.26,3.0,0.15,11.7
8831,783,27.5,326.0,102.0,-643.0,324.0,321.0,6.0,0.0885,10.9,4.0,0.051,11.7
8832,23247,27.7,327.0,128.0,-2100.0,326.0,320.0,3.0,0.101,10.4,2.5,0.0406,3.84
8833,19723,119.0,330.0,0.0,2150.0,328.0,330.0,50.0,0.0225,1.67,3.0,0.015,0.4
8834,2891,28.5,326.0,59.0,-1900.0,325.0,318.0,6.0,0.104,12.3,3.0,0.0736,2.78
8835,1345,28.5,325.0,60.0,937.0,324.0,322.0,20.0,0.108,32.9,4.0,0.0498,3.57
8836,18669,27.7,327.0,103.0,-650.0,326.0,319.0,3.0,0.0659,6.21,3.0,0.104,8.57
8837,10587,29.5,327.0,30.0,-465.0,326.0,322.0,3.0,0.0633,10.3,4.0,0.0246,1.27
8838,8281,119.0,328.0,0.0,-2050.0,327.0,327.0,50.0,0.0244,1.29,4.0,0.0143,0.979
8839,17473,55.7,330.0,0.0,2150.0,328.0,330.0,50.0,0.0491,1.77,3.0,0.0323,1.52
8840,5657,29.7,325.0,42.0,416.0,323.0,320.0,6.0,0.0481,5.43,4.0,0.104,14.8
8841,21954,28.5,327.0,59.0,-2100.0,326.0,321.0,3.0,0.0821,7.72,2.5,0.0709,10.2
8842,16967,55.7,330.0,0.0,2150.0,329.0,330.0,50.0,0.0448,4.46,3.0,0.0353,1.83
8843,16367,29.7,326.0,34.0,-168.0,325.0,322.0,3.0,0.0781,6.63,4.0,0.122,10.6
8844,4001,119.0,329.0,0.0,339.0,328.0,329.0,6.0,0.0202,0.578,3.0,0.0144,1.68
8845,19748,119.0,330.0,0.0,2150.0,329.0,330.0,50.0,0.0236,2.79,3.0,0.0171,2.37
8846,21820,28.5,327.0,61.0,-1790.0,326.0,318.0,3.0,0.102,5.8,2.5,0.0909,10.5
8847,2575,119.0,329.0,0.0,220.0,328.0,329.0,6.0,0.0221,1.32,4.0,0.0245,0.252
8848,6215,28.7,325.0,70.0,1610.0,324.0,315.0,6.0,0.0942,13.6,4.0,0.0228,2.19
8849,18687,28.8,327.0,2.0,-624.0,326.0,319.0,3.0,0.0232,1.85,3.0,0.0208,0.357
8850,4624,29.5,326.0,16.0,-430.0,325.0,319.0,6.0,0.102,13.7,2.5,0.0836,7.94
8851,22685,28.5,327.0,85.0,575.0,326.0,323.0,3.0,0.0801,10.1,2.5,0.076,7.36
8852,23900,28.7,327.0,80.0,-2060.0,326.0,324.0,3.0,0.0997,10.6,2.5,0.0749,5.47
8853,22625,27.5,327.0,117.0,-1030.0,326.0,324.0,3.0,0.0974,9.32,2.5,0.0545,4.01
8854,14559,27.7,327.0,120.0,-1150.0,326.0,322.0,3.0,0.0195,5.21,4.0,0.113,10.8
8855,6853,87.2,327.0,0.0,306.0,326.0,327.0,50.0,0.0323,3.16,4.0,0.0517,3.77
8856,7721,29.3,325.0,95.0,-417.0,323.0,321.0,15.0,0.0191,2.4,4.0,0.0207,1.21
8857,19534,53.1,329.0,7.0,2150.0,327.0,329.0,50.0,0.122,31.4,3.0,0.164,48.9
8858,10037,28.5,327.0,64.0,-1700.0,325.0,321.0,3.0,0.1,9.98,4.0,0.0967,6.18
8859,22607,29.5,327.0,30.0,-182.0,326.0,324.0,3.0,0.0945,9.89,2.5,0.0254,1.84
8860,605,28.5,326.0,81.0,-1590.0,325.0,317.0,6.0,0.0897,11.9,4.0,0.094,4.75
8861,21342,27.5,327.0,122.0,-476.0,326.0,324.0,3.0,0.0802,6.58,2.5,0.0767,7.52
8862,126,29.5,325.0,23.0,142.0,324.0,320.0,6.0,0.0974,15.8,4.0,0.0852,7.49
8863,16093,55.7,330.0,0.0,42.0,328.0,329.0,50.0,0.045,7.54,4.0,0.0281,3.15
8864,7356,119.0,328.0,0.0,306.0,326.0,327.0,20.0,0.0189,0.859,4.0,0.0191,2.35
8865,14738,119.0,330.0,0.0,-2060.0,329.0,330.0,50.0,0.0246,1.91,4.0,0.0218,4.29
8866,15997,29.7,327.0,48.0,1300.0,325.0,319.0,3.0,0.0661,6.66,4.0,0.0654,10.6
8867,16092,55.7,330.0,0.0,42.0,329.0,330.0,50.0,0.0462,5.64,4.0,0.0336,8.25
8868,18573,27.7,327.0,120.0,1060.0,326.0,324.0,3.0,0.104,10.7,3.0,0.0975,7.37
8869,6434,27.7,324.0,100.0,-1350.0,323.0,318.0,6.0,0.0992,14.1,4.0,0.0912,6.68
8870,16810,27.7,327.0,101.0,-815.0,326.0,324.0,3.0,0.0628,8.1,3.0,0.0641,4.59
8871,10773,29.5,327.0,21.0,-1410.0,325.0,318.0,3.0,0.103,9.04,4.0,0.126,10.3
8872,11679,27.5,327.0,118.0,-1210.0,325.0,320.0,3.0,0.11,12.6,4.0,0.0518,6.21
8873,24443,55.7,330.0,0.0,-1720.0,329.0,330.0,50.0,0.0523,4.74,2.5,0.0303,0.587
8874,2111,119.0,328.0,0.0,-1160.0,333.0,331.0,50.0,2.79e-19,0.0,4.0,2.68e-19,0.0
8875,13922,29.5,327.0,35.0,2010.0,326.0,317.0,3.0,0.0975,6.52,3.0,0.0695,6.8
8876,14983,28.7,327.0,84.0,140.0,326.0,319.0,3.0,0.0658,2.71,4.0,0.0658,7.06
8877,18583,29.7,327.0,29.0,1500.0,325.0,320.0,3.0,0.113,10.1,3.0,0.0221,1.67
8878,18459,28.7,327.0,60.0,-219.0,326.0,320.0,3.0,0.0719,8.57,3.0,0.0743,4.82
8879,2889,28.5,326.0,59.0,-1910.0,325.0,318.0,6.0,0.0807,13.2,3.0,0.0439,3.44
8880,14499,29.7,327.0,19.0,-1560.0,326.0,324.0,3.0,0.0682,8.12,4.0,0.0604,4.89
8881,8314,119.0,327.0,2.0,-2050.0,326.0,327.0,50.0,0.018,1.09,4.0,0.0225,0.926
8882,7550,28.7,324.0,61.0,1040.0,323.0,317.0,20.0,0.1,31.7,4.0,0.155,13.4
8883,19436,55.7,330.0,0.0,-927.0,328.0,329.0,50.0,0.0459,2.76,3.0,0.0285,2.47
8884,22449,28.5,327.0,56.0,1930.0,326.0,323.0,3.0,0.103,9.72,2.5,0.0209,2.77
8885,22102,29.5,327.0,40.0,837.0,326.0,324.0,3.0,0.0861,10.8,2.5,0.0772,7.21
8886,6786,39.0,324.0,52.0,-658.0,323.0,316.0,50.0,0.0549,1.07,4.0,0.0268,0.684
8887,18249,29.7,327.0,39.0,-1880.0,326.0,321.0,3.0,0.0696,11.1,3.0,0.0896,7.11
8888,1963,119.0,325.0,0.0,905.0,326.0,323.0,50.0,2.78e-19,0.0,4.0,2.69e-19,0.0
8889,13810,28.5,326.0,75.0,1330.0,325.0,316.0,3.0,0.0686,5.8,3.0,0.102,10.7
8890,7617,27.7,324.0,129.0,-2140.0,322.0,319.0,20.0,0.0582,2.36,4.0,0.24,24.6
8891,22182,28.5,328.0,71.0,-711.0,326.0,324.0,3.0,0.0832,9.69,2.5,0.108,8.2
8892,17139,29.7,327.0,2.0,486.0,325.0,322.0,3.0,0.0704,9.52,3.0,0.0592,7.12
8893,6040,55.7,328.0,0.0,231.0,327.0,328.0,50.0,0.051,6.29,4.0,0.0308,1.54
8894,18233,29.7,327.0,26.0,1260.0,325.0,324.0,3.0,0.053,3.01,3.0,0.132,11.8
8895,8258,56.7,327.0,7.0,-2050.0,325.0,327.0,50.0,0.143,31.0,4.0,0.187,50.1
8896,6775,29.7,324.0,40.0,-824.0,323.0,319.0,20.0,0.145,33.5,4.0,0.0691,6.95
8897,5906,27.7,325.0,2.0,-117.0,324.0,315.0,6.0,0.0663,2.06,4.0,0.12,14.2
8898,13695,27.5,327.0,111.0,366.0,326.0,323.0,3.0,0.0912,11.3,3.0,0.0238,2.05
8899,19535,49.8,329.0,7.0,2150.0,327.0,329.0,50.0,0.153,30.8,3.0,0.175,49.2
